metabolites_id,reaction_id,name,reaction_string,subsystem,lower_bound,upper_bound,formula,charge,compartment
atp[c],r_0472,ATP,2.0 atp[c] + gln__L[c] + h2o[c] + hco3[c] --> 2.0 adp[c] + cbp[c] + glu__L[c] + h[c] + pi[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0757,ATP,atp[c] + h[c] + hco3[c] + thr__L[c] --> h2o[c] + lthrcala[c] + ppi[c],Nucleic Acid Processing,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0852,ATP,atp[c] + h2o[c] + hemeO[c] --> adp[c] + hemeO[e] + pi[c],[],0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0131,ATP,5aizc[c] + asp__L[c] + atp[c] <=> 25aics[c] + adp[c] + 2.0 h[c] + pi[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0094,ATP,atp[c] + coa[c] + succ[c] <=> adp[c] + pi[c] + succoa[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0578,ATP,atp[c] + for[c] + thf[c] <=> 10fthf[c] + adp[c] + pi[c],One carbon pool by folate,-1000.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0795,ATP,atp[c] + cobalt2[c] + h2o[c] + hgbam[c] --> adp[c] + cob2nda[c] + h[c] + pi[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0811,ATP,atp[c] + glyc[c] --> adp[c] + sng3p[c],Glycerolipid metabolism,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0006,ATP,atp[c] + coa[c] + h[c] + hdca[c] <=> amp[c] + pmtcoa[c] + ppi[c],Fatty Acid Metabolism,-1000.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0389,ATP,atp[c] + fmn[c] --> fad[c] + ppi[c],Riboflavin Metabolism,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0774,ATP,atp[c] + btnCCP[c] + hco3[c] --> adp[c] + carP[c] + pi[c],[],0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0885,ATP,atp[c] + pty[c] --> adp[c] + e[c] + ptyp[c],[],0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0409,ATP,atp[c] + dhpt[c] + glu__L[c] --> adp[c] + dhf[c] + h[c] + pi[c],Folate Biosynthesis,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0588,ATP,atp[c] + h2o[c] + 4.0 h[c] --> adp[c] + 5.0 h[e] + pi[c],Oxidative Phosphorylation,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0616,ATP,atp[c] + h[c] + lys__L[c] + trnalys[c] <=> amp[c] + lystrna[c] + ppi[c],Aminoacyl-tRNA biosynthesis,-1000.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0789,ATP,anhm[c] + atp[c] + h2o[c] --> acmum6p[c] + adp[c],Amino sugar and nucleotide sugar metabolism,0.0,1000.0,C10H13N5O13P3,-4,c
atp[c],r_0298,ATP,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O13P3,-4,c
g1p[c],r_0542,D-Glucose 1-phosphate,g1p[c] + nad[c] <=> 15gl[c] + h[c] + nadh[c],Pentose Phosphate Pathway,-1000.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0814,D-Glucose 1-phosphate,ctp[c] + g1p[c] <=> cdpglc[c] + ppi[c],Amino sugar and nucleotide sugar metabolism,-1000.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0001,D-Glucose 1-phosphate,atp[c] + g1p[c] --> adpglc[c] + ppi[c],Glycolysis / Gluconeogenesis,0.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0541,D-Glucose 1-phosphate,g1p[c] + nadp[c] <=> 15gl[c] + h[c] + nadph[c],Pentose Phosphate Pathway,-1000.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0537,D-Glucose 1-phosphate,atp[c] + g1p[c] --> adp[c] + g6p[c],Glycolysis / Gluconeogenesis,0.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0974,D-Glucose 1-phosphate,malt__D[c] + 2.0 pi[c] --> 2.0 g1p[c] + h2o[c],,0.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0522,D-Glucose 1-phosphate,glycogen[c] + h[c] + pi[c] <=> g1p[c] + glycogen1[c],Glycogen synthesis,-1000.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0986,D-Glucose 1-phosphate,pi[c] + sucr[c] --> fru[c] + g1p[c],,0.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0439,D-Glucose 1-phosphate,g1p[c] <=> g6p[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,C6H12O9P,-2,c
g1p[c],r_0886,D-Glucose 1-phosphate,g1p[c] + utp[c] <=> ppi[c] + udpg[c],Pentose and glucuronate interconversions,-1000.0,1000.0,C6H12O9P,-2,c
h[c],r_0168,H+,gtp[c] + 3.0 h2o[c] <=> 25drapp[c] + for[c] + h[c] + ppi[c],Riboflavin Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0438,H+,accoa[c] + ddcacoa[c] + h[c] <=> 3otdcoa[c] + coa[c],Fatty Acid Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0011,H+,ac[c] + atp[c] + coa[c] + h[c] --> accoa[c] + amp[c] + ppi[c],Glycolysis / Gluconeogenesis,0.0,1000.0,H,1,c
h[c],r_0592,H+,23dhmp[c] + nadp[c] <=> 3hmop[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,H,1,c
h[c],r_0437,H+,asp__L[c] + atp[c] + h[c] + trnaasp[c] --> amp[c] + asptrna[c] + ppi[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H,1,c
h[c],r_0904,H+,nad[c] + pphn[c] <=> 34hpp[c] + co2[c] + h[c] + nadh[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0051,H+,dhor__S[c] + h2o[c] <=> cbasp[c] + h[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0275,H+,cdpdag_cho[c] + ser__L[c] --> cmp[c] + h[c] + ps_cho[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_0345,H+,h2o[c] + ncam[c] --> h[c] + nac[c] + nh3[c],Nicotinate and Nicotinamide,0.0,1000.0,H,1,c
h[c],r_0436,H+,Largn[c] + h[c] --> co2[c] + h2o[c] + phe__L[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0798,H+,h[c] + nadph[c] + qun[c] --> hqn[c] + nadp[c],Aminobenzoate degradation,0.0,1000.0,H,1,c
h[c],r_0850,H+,nad[c] + sng3p[c] --> dhap[c] + h[c] + nadh[c],Glycerophospholipid metabolism,0.0,1000.0,H,1,c
h[c],r_0435,H+,dgmp[c] + h2o[c] --> dgsn[c] + h[c] + pi[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0442,H+,4ppcys[c] + h[c] <=> co2[c] + pan4p[c],Pantothenate and CoA Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0906,H+,nadp[c] + pre6b[c] <=> h[c] + nadph[c] + pre6a[c],Porphyrin and Chlorophyll Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0077,H+,h2o[c] + imp[c] + nad[c] --> h[c] + nadh[c] + xmp[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0584,H+,nad[c] + qh2[c] --> h[c] + nadh[c] + q[c],Oxidative Phosphorylation,0.0,1000.0,H,1,c
h[c],r_0434,H+,atp[c] + h[c] + ile__L[c] + trnaile[c] --> amp[c] + iletrna[c] + ppi[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,H,1,c
h[c],r_0085,H+,ru5p__D[c] <=> db4p[c] + for[c] + h[c],Riboflavin Metabolism,-1000.0,1000.0,H,1,c
h[c],r_1002,H+,atp[c] + man[c] --> adp[c] + h[c] + man6p[c],,0.0,1000.0,H,1,c
h[c],r_0433,H+,5apru[c] + h[c] + nadph[c] <=> 5aprbu[c] + nadp[c],Riboflavin Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0064,H+,3psme[c] --> chor[c] + h[c] + pi[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0175,H+,amet[c] + dna[c] --> ahcys[c] + dna5mtc[c] + h[c],Cysteine and Methionine Metabolism,0.0,1000.0,H,1,c
h[c],r_0432,H+,atp[c] + glu__L[c] + h[c] + trnaglu[c] --> amp[c] + glutrna[c] + ppi[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H,1,c
h[c],r_0624,H+,atp[c] + nh3[c] + utp[c] --> adp[c] + ctp[c] + h[c] + pi[c],Pyrimidine Metabolism,0.0,1000.0,H,1,c
h[c],r_0076,H+,h[c] + malACP[c] + myrsACP[c] --> 3opalmACP[c] + ACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0722,H+,h2o[c] + o2[c] + pydam[c] --> h2o2[c] + h[c] + nh3[c] + pydx[c],Vitamin B6 Metabolism,0.0,1000.0,H,1,c
h[c],r_0431,H+,10fthf[c] + mettrna[c] --> fmettrna[c] + h[c] + thf[c],One carbon pool by folate,0.0,1000.0,H,1,c
h[c],r_0092,H+,glu__L[e] + h[e] <=> glu__L[c] + h[c],Transport,-1000.0,1000.0,H,1,c
h[c],r_1005,H+,nadp[c] + sbt__D[c] <=> glc__aD[c] + h[c] + nadph[c],,-1000.0,1000.0,H,1,c
h[c],r_0150,H+,butACP[c] + h[c] + malACP[c] --> 3ohexACP[c] + ACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0503,H+,h2o[c] + pyam5p[c] --> h[c] + pi[c] + pydam[c],Vitamin B6 Metabolism,0.0,1000.0,H,1,c
h[c],r_0038,H+,2dda7p[c] --> 3dhq[c] + h[c] + pi[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0091,H+,acACP[c] + h[c] + malACP[c] --> ACP[c] + actACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0279,H+,h2o[c] + hisp[c] --> h[c] + histd[c] + pi[c],Histidine Metabolism,0.0,1000.0,H,1,c
h[c],r_0595,H+,23dhmb[c] + nadp[c] <=> 3hmoa[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,H,1,c
h[c],r_0429,H+,h2o[c] + imp[c] --> h[c] + ins[c] + pi[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0596,H+,aspsa[c] + pyr[c] <=> 4hthdp[c] + h2o[c] + h[c],Lysine Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0502,H+,56dthm[c] + nadp[c] <=> h[c] + nadph[c] + thym[c],Pyrimidine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0086,H+,accoa[c] + glu__L[c] --> acglu[c] + coa[c] + h[c],Arginine biosynthesis,0.0,1000.0,H,1,c
h[c],r_1008,H+,mnl[c] + nad[c] <=> fru[c] + h[c] + nadh[c],,-1000.0,1000.0,H,1,c
h[c],r_0113,H+,ala__L[c] + h2o[c] + nad[c] <=> 2.0 h[c] + nadh[c] + nh3[c] + pyr[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0499,H+,h2o[c] + ppi[c] --> 2.0 h[c] + 2.0 pi[c],Oxidative Phosphorylation,0.0,1000.0,H,1,c
h[c],r_0031,H+,asp__L[c] --> fum[c] + h[c] + nh3[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H,1,c
h[c],r_0148,H+,h[c] + hexACP[c] + malACP[c] --> 3ooctACP[c] + ACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0426,H+,dscl[c] + nad[c] --> h[c] + nadh[c] + scl[c],Porphyrin Metabolism,0.0,1000.0,H,1,c
h[c],r_0267,H+,3hhcoa[c] + nad[c] <=> 3ohcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0425,H+,atp[c] + fgam[c] + gln__L[c] + h2o[c] --> adp[c] + fpram[c] + glu__L[c] + h[c] + pi[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0046,H+,thr__L[c] --> 2obut[c] + h[c] + nh3[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_0262,H+,5.0 h[c] + nadh[c] + q[c] <=> 4.0 h[e] + nad[c] + qh2[c],Oxidative Phosphorylation,-1000.0,1000.0,H,1,c
h[c],r_1011,H+,abt__D[c] + nad[c] <=> h[c] + nadh[c] + rbl__D[c],,-1000.0,1000.0,H,1,c
h[c],r_0147,H+,3uib[c] + h2o[c] + h[c] --> 3aib__D[c] + co2[c] + nh3[c],Pyrimidine Metabolism,0.0,1000.0,H,1,c
h[c],r_0005,H+,3odecACP[c] + h[c] + nadph[c] <=> 3hdecACP[c] + nadp[c],Fatty Acid Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0083,H+,23dhmb[c] + nadp[c] <=> alac__S[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,H,1,c
h[c],r_0272,H+,h2o[c] + methf[c] <=> 10fthf[c] + h[c],One carbon pool by folate,-1000.0,1000.0,H,1,c
h[c],r_0102,H+,e4p[c] + h2o[c] + pep[c] --> 2dda7p[c] + h[c] + pi[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0281,H+,nad[c] + pro__L[c] --> 1pyr5c[c] + h[c] + nadh[c],Arginine and Proline Metabolism,0.0,1000.0,H,1,c
h[c],r_0190,H+,nad[c] + thr__L[c] --> 2aobut[c] + h[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_1014,H+,atp[c] + rbl__D[c] --> adp[c] + h[c] + ru5p__D[c],,0.0,1000.0,H,1,c
h[c],r_0224,H+,fdp[c] + h2o[c] <=> f6p[c] + h[c] + pi[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0496,H+,air[c] + co2[c] <=> 5aizc[c] + h[c],Purine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0048,H+,h2o[c] + rnam[c] --> h[c] + ncam[c] + rib__D[c],Sulfur Metabolism; Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0261,H+,h[c] + nadh[c] + thex2eACP[c] --> hexACP[c] + nad[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0849,H+,nadp[c] + sng3p[c] --> dhap[c] + h[c] + nadph[c],Glycerophospholipid metabolism,0.0,1000.0,H,1,c
h[c],r_0173,H+,h[c] + nadh[c] + tddec2eACP[c] --> ddcaACP[c] + nad[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0494,H+,h2o[c] + pdx5p[c] --> h[c] + pi[c] + pydxn[c],Vitamin B6 Metabolism,0.0,1000.0,H,1,c
h[c],r_0047,H+,6r5au[c] + db4p[c] <=> dmlz[c] + 2.0 h2o[c] + h[c] + pi[c],Riboflavin Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0264,H+,mal__L[c] + nad[c] <=> h[c] + nadh[c] + oaa[c],Glycolysis / Gluconeogenesis;TCA Cycle,-1000.0,1000.0,H,1,c
h[c],r_0728,H+,atp[c] + h[c] + pi[c] + pyr[c] <=> amp[c] + pep[c] + ppi[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0144,H+,ac[c] + atp[c] + h[c] <=> actp[c] + adp[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0222,H+,h2o[c] + phom[c] --> h[c] + pi[c] + thr__L[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_0421,H+,2cpr5p[c] + h[c] --> 3ig3p[c] + co2[c] + h2o[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0923,H+,Lcyst[c] + h2o[c] <=> h[c] + hso3[c] + nh3[c] + pyr[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0075,H+,atp[c] + gly[c] + pram[c] --> adp[c] + gar[c] + h[c] + pi[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0417,H+,gmp[c] + h2o[c] --> gsn[c] + h[c] + pi[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0634,H+,asp__L[c] + h2o[c] + o2[c] --> h2o2[c] + h[c] + nh3[c] + oaa[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H,1,c
h[c],r_0263,H+,gly[c] + nad[c] + thf[c] --> co2[c] + h[c] + mlthf[c] + nadh[c] + nh3[c],One carbon pool by folate,0.0,1000.0,H,1,c
h[c],r_0142,H+,3pg[c] + atp[c] + h[c] <=> 13dpg[c] + adp[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0221,H+,3ohexACP[c] + h[c] + nadph[c] <=> 3hhexACP[c] + nadp[c],Fatty Acid Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0087,H+,3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,H,1,c
h[c],r_0587,H+,4.0 focytC[c] + 4.0 h[c] + o2[c] --> 4.0 ficytC[c] + 2.0 h2o[c],Oxidative Phosphorylation,0.0,1000.0,H,1,c
h[c],r_0718,H+,h[c] + nadh[c] + o2[c] + pre3a[c] --> h2o[c] + nad[c] + pre3b[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,H,1,c
h[c],r_0490,H+,glutrna[c] + h[c] + nadph[c] --> glu1sa[c] + nadp[c] + trnaglu[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,H,1,c
h[c],r_0055,H+,adocbi[c] + atp[c] --> adocbip[c] + adp[c] + h[c],"Valine, Leucine and Isoleucine Degradation",0.0,1000.0,H,1,c
h[c],r_0270,H+,16.0 atp[c] + 8.0 fdxrd[c] + 16.0 h2o[c] + n2[c] --> 16.0 adp[c] + 8.0 fdxox[c] + 2.0 fixedNH3[c] + h2[c] + 8.0 h[c] + 16.0 pi[c],Nitrogen Metabolism; Symbiosis,0.0,1000.0,H,1,c
h[c],r_0322,H+,h[c] + nadh[c] + tpalm2eACP[c] --> nad[c] + palmACP[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0141,H+,2.0 5aop[c] --> 2.0 h2o[c] + h[c] + ppbng[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,H,1,c
h[c],r_0489,H+,h[c] + ptcys[c] <=> co2[c] + ptth[c],Pantothenate and CoA Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0640,H+,gly[c] + h[c] + succoa[c] --> 5aop[c] + co2[c] + coa[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_0082,H+,fe2[c] + ppp9[c] <=> 2.0 h[c] + pheme[c],Porphyrin and Chlorophyll Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0323,H+,adp[c] + 2.0 h[e] + pi[c] --> atp[c] + h2o[c] + h[c],Oxidative Phosphorylation,0.0,1000.0,H,1,c
h[c],r_1021,H+,nad[c] + quin[c] <=> 3dhq[c] + h[c] + nadh[c],,-1000.0,1000.0,H,1,c
h[c],r_0487,H+,5prdmbz[c] + h2o[c] --> h[c] + pi[c] + rdmbzi[c],Porphyrin Metabolism,0.0,1000.0,H,1,c
h[c],r_0614,H+,6.0 fdxox[c] + 3.0 h2o[c] + h2s[c] <=> 6.0 fdxrd[c] + 7.0 h[c] + so3[c],Sulfur Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0074,H+,2dhp[c] + h[c] + nadph[c] <=> nadp[c] + pant__R[c],Pantothenate and CoA Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0321,H+,2.0 h[e] + nadh[c] + nadp[c] --> 2.0 h[c] + nad[c] + nadph[c],Transport,0.0,1000.0,H,1,c
h[c],r_0414,H+,gthox[c] + h[c] + nadph[c] <=> 2.0 gthrd[c] + nadp[c],Glutathione Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0488,H+,h2o[c] + pydx5p[c] --> h[c] + pi[c] + pydx[c],Vitamin B6 Metabolism,0.0,1000.0,H,1,c
h[c],r_0643,H+,h2s[c] + pser__L[c] --> cys__L[c] + h[c] + pi[c],Cysteine and Methionine Metabolism,0.0,1000.0,H,1,c
h[c],r_0009,H+,3c4mop[c] + h[c] --> 4mop[c] + co2[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,H,1,c
h[c],r_0228,H+,10fthf[c] + gar[c] --> fgam[c] + h[c] + thf[c],Purine Metabolism,0.0,1000.0,H,1,c
h[c],r_0413,H+,atp[c] + cys__L[c] + h[c] + trnacys[c] --> amp[c] + cystrna[c] + ppi[c],Aminoacyl-tRNA biosynthesis,0.0,1000.0,H,1,c
h[c],r_0441,H+,atp[c] + h[c] + trnaval[c] + val__L[c] --> amp[c] + ppi[c] + valtrna[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,H,1,c
h[c],r_0601,H+,h2o[c] + histda[c] + nad[c] --> 2.0 h[c] + his__L[c] + nadh[c],Histidine Metabolism,0.0,1000.0,H,1,c
h[c],r_0090,H+,h[c] + orn[c] --> co2[c] + ptrc[c],Arginine and Proline Metabolism,0.0,1000.0,H,1,c
h[c],r_0319,H+,atp[c] + h2o[c] + so4[e] --> adp[c] + h[c] + pi[c] + so4[c],Transport,0.0,1000.0,H,1,c
h[c],r_0859,H+,4hthdp[c] + h[c] + nadh[c] <=> nad[c] + thdp[c],Lysine Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_1024,H+,lac__L[c] + nad[c] <=> h[c] + nadh[c] + pyr[c],,-1000.0,1000.0,H,1,c
h[c],r_0139,H+,3oddecACP[c] + h[c] + nadph[c] <=> 3hddecACP[c] + nadp[c],Fatty Acid Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0485,H+,akg[c] + h[c] + lpam[c] <=> co2[c] + sdhlam[c],TCA Cycle,-1000.0,1000.0,H,1,c
h[c],r_0564,H+,atp[c] + dnad[c] + h[c] + nh3[c] --> amp[c] + nad[c] + ppi[c],Nicotinate and Nicotinamide,0.0,1000.0,H,1,c
h[c],r_0602,H+,3.0 amet[c] + h[c] + his__L[c] --> 3.0 ahcys[c] + hercyn[c],Histidine Metabolism,0.0,1000.0,H,1,c
h[c],r_0003,H+,aacoa[c] + h[c] + nadh[c] <=> 3hbcoa[c] + nad[c],Fatty Acid Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0072,H+,gsn[c] + h[c] + pi[c] <=> gua[c] + r1p[c],Purine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0317,H+,atp[c] + h[c] + lys__L[c] + trnalys[c] --> amp[c] + lystrna[c] + ppi[c],Lysine Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0760,H+,2.0 h[c] + 2.0 sox[c] <=> h2o2[c] + o2[c],superoxide radicals degradation,-1000.0,1000.0,H,1,c
h[c],r_0484,H+,glu__L[c] + h[c] --> 4abut[c] + co2[c],Nitrogen Metabolism,0.0,1000.0,H,1,c
h[c],r_0539,H+,acald[c] + h[c] + nadh[c] <=> etoh[c] + nad[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0646,H+,cys__L[c] + h2o[c] <=> h2s[c] + h[c] + nh3[c] + pyr[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0071,H+,atp[c] + cys__L[c] + glu__L[c] --> adp[c] + glucys[c] + h[c] + pi[c],Glutathione Metabolism,0.0,1000.0,H,1,c
h[c],r_0318,H+,h[c] + nadph[c] + tpalm2eACP[c] --> nadp[c] + palmACP[c],Fatty Acid Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0374,H+,2mahmp[c] + 4mpetz[c] + h[c] --> ppi[c] + thmmp[c],Thiamine Metabolism,0.0,1000.0,H,1,c
h[c],r_0538,H+,acald[c] + h2o[c] + nadp[c] <=> ac[c] + 2.0 h[c] + nadph[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,H,1,c
h[c],r_0007,H+,duri[c] + h[c] + pi[c] <=> 2dr1p[c] + ura[c],Pyrimidine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0058,H+,2mecdp[c] + h[c] + nadh[c] --> h2mb4p[c] + h2o[c] + nad[c],Terpenoid Backbone Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0316,H+,alaala[c] + atp[c] + ugmd[c] --> adp[c] + h[c] + pi[c] + ugmda[c],Lysine Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0169,H+,asp__L[c] + atp[c] + h[c] --> 4pasp[c] + adp[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H,1,c
h[c],r_0227,H+,h[c] + pyr[c] + thmpp[c] --> 2ahethmpp[c] + co2[c],TCA Cycle,0.0,1000.0,H,1,c
h[c],r_0371,H+,26dap__M[c] + atp[c] + uamag[c] --> adp[c] + h[c] + pi[c] + ugmd[c],Lysine Biosynthesis,0.0,1000.0,H,1,c
h[c],r_0481,H+,achms[c] + cys__L[c] <=> ac[c] + cyst__L[c] + h[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0008,H+,g6p[c] + nadp[c] --> 6pgl[c] + h[c] + nadph[c],Pentose Phosphate Pathway,0.0,1000.0,H,1,c
h[c],r_0315,H+,h2o[c] + palmACP[c] <=> ACP[c] + h[c] + hdca[c],Fatty Acid Biosynthesis,-1000.0,1000.0,H,1,c
h[c],r_0482,H+,arg__L[c] + h[c] --> agm[c] + co2[c],Arginine and Proline Metabolism,0.0,1000.0,H,1,c
h[c],r_0536,H+,atp[c] + h[c] + oaa[c] --> adp[c] + co2[c] + pep[c],Glycolysis / Gluconeogenesis;TCA Cycle,0.0,1000.0,H,1,c
h[c],r_0936,H+,dhlpyprot[c] + nad[c] <=> h[c] + lprot[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,H,1,c
h[c],r_0088,H+,e4p[c] + h2o[c] + nad[c] <=> 4per[c] + 2.0 h[c] + nadh[c],Vitamin B6 Metabolism,-1000.0,1000.0,H,1,c
h[c],r_0314,H+,atp[c] + h2o[c] + thm[e] --> adp[c] + h[c] + pi[c] + thm[c],Transport,0.0,1000.0,H,1,c
h[c],r_0804,H+,nadp[c] + uamr[c] <=> h[c] + nadph[c] + uaccg[c],Amino sugar and nucleotide sugar metabolism,-1000.0,1000.0,H,1,c
h[c],r_0881,H+,3hmp[c] + nad[c] --> 2mop[c] + h[c] + nadh[c],[],0.0,1000.0,H,1,c
h[c],r_1029,H+,galctn__L[c] + nadp[c] <=> galur[c] + h[c] + nadph[c],,-1000.0,1000.0,H,1,c
h[c],r_0252,H+,atp[c] + h2o[c] + mg2[e] --> adp[c] + h[c] + mg2[c] + pi[c],Transport,0.0,1000.0,H,1,c
